,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
17,0.6700000000000002,-0.18506043496846908,-0.0785823100975218,-0.2055149134147027,-0.33801898477499764,-0.28793304327741126,-0.2070993448092747,-0.3141615820141345
18,0.6800000000000002,-0.1917493410683177,-0.08258275772463163,-0.211554197265798,-0.3465161172048008,-0.29517111365169213,-0.21269174028216778,-0.3221280298772291
19,0.6900000000000002,-0.1986254733601553,-0.0867644210598174,-0.21771428844217344,-0.3551319550920367,-0.30251030030982606,-0.21837984203664676,-0.33020909893689276
20,0.7000000000000002,-0.2056927681580097,-0.0911346948553566,-0.2239967379324091,-0.3638669644369216,-0.3099510002024771,-0.22416461398422868,-0.3384053523253653
21,0.7100000000000002,-0.21295519652230938,-0.09570123330170284,-0.23040309423854782,-0.3727215884865105,-0.3174935908985961,-0.2300470150160764,-0.34671733340869576
22,0.7200000000000002,-0.22041676231347454,-0.10047195630485481,-0.2369349025766306,-0.3816962473255035,-0.3251384302368595,-0.23602799855557657,-0.3551455653469917
23,0.7300000000000002,-0.2280815001239981,-0.10545505569288267,-0.2435937040588546,-0.3907913374776404,-0.33288585598612735,-0.24210851210486872,-0.3636905506619262
24,0.7400000000000002,-0.23595347308677558,-0.11065900132819943,-0.2503810348576615,-0.4000072315181909,-0.34073618551535245,-0.24828949678555115,-0.3723527708120016
25,0.7500000000000002,-0.24403677055761694,-0.1160925471002426,-0.2572984253520982,-0.40934427769804893,-0.34868971547337485,-0.2545718868738051,-0.38113268577607035
26,0.7600000000000002,-0.2523355056700454,-0.12176473677125735,-0.26434739925683304,-0.4188027995799281,-0.35674672147902364,-0.26095660933019177,-0.3900307336456065
27,0.7700000000000002,-0.2608538127607055,-0.12768490964578358,-0.27152947273424,-0.42838309568714755,-0.36490745782194417,-0.267444583324386,-0.39904733022622335
28,0.7800000000000002,-0.26959584466390035,-0.13386270603231404,-0.27884615349001074,-0.4380854391654891,-0.37317215717455954,-0.2740367197551262,-0.4081828686489249
29,0.7900000000000003,-0.2785657698740327,-0.14030807246335764,-0.28629893985278565,-0.4479100774585975,-0.38154103031556824,-0.2807339207656726,-0.4174377189915791
30,0.8000000000000003,-0.2877677695749664,-0.14703126663784494,-0.2938893198383381,-0.4578572319973836,-0.39001426586536997,-0.287537079255075,-0.4268122279110934
31,0.8100000000000003,-0.2972060345355995,-0.1540428620474537,-0.30161877019888617,-0.467927097903877,-0.39859203003380006,-0.2944470783855684,-0.43630671828676354
32,0.8200000000000003,-0.30688476187123365,-0.16135375224602633,-0.3094887554581393,-0.4781198437099682,-0.4072744663805468,-0.301464791086425,-0.4459214888752703
33,0.8300000000000003,-0.3168081516706277,-0.16897515471876215,-0.31750072693274356,-0.4884356110914564,-0.41606169558860717,-0.30859107955460174,-0.4556568139777769
34,0.8400000000000003,-0.3269804034889536,-0.1769186143053925,-0.3256561217408069,-0.4988745146178176,-0.4249538152511322,-0.31582679475253694,-0.46551294311958485
35,0.8500000000000003,-0.3374057127072225,-0.1851960061290074,-0.3339563617982474,-0.5094366415180805,-0.4339508996719946,-0.323172775903463,-0.4754901007427857
36,0.8600000000000003,-0.34808826675909793,-0.1938195379796693,-0.34240285280373794,-0.5201220514631871,-0.4430529996803988,-0.33062984998460787,-0.485588485912345
37,0.8700000000000003,-0.3590322412264088,-0.20280175209942136,-0.35099698321305994,-0.5309307763652021,-0.4522601424598411,-0.3381988312186758,-0.495808272036035
